DW_CustomerID,Country,Year of birth,Continent,Gender,Age,Age_Group
27607,United Kingdom,1966,Europe,M,58,41-60
27609,Canada,1979,America,F,45,41-60
27612,United States,2007,America,M,17,0-18
27614,Canada,1974,America,M,50,41-60
27616,Canada,1971,America,M,53,41-60
27618,Norway,1991,Europe,F,33,31-40
27619,Canada,1990,America,F,34,31-40
27622,Canada,1962,America,M,62,60+
27623,Finland,1972,Europe,F,52,41-60
27624,Spain,1985,Europe,F,39,31-40
27626,United States,1957,America,M,67,60+
27627,Canada,2000,America,F,24,19-30
27628,United States,1949,America,F,75,60+
27629,Israel,2007,Europe,F,17,0-18
27630,United States,1971,America,M,53,41-60
27633,Canada,1994,America,M,30,19-30
27634,Finland,1971,Europe,F,53,41-60
27636,Norway,1946,Europe,M,78,60+
27639,Canada,1984,America,F,40,31-40
27640,Finland,1998,Europe,F,26,19-30
27642,United Kingdom,1997,Europe,M,27,19-30
27645,Netherlands,1950,Europe,M,74,60+
27646,Germany,1949,Europe,F,75,60+
27647,Finland,1945,Europe,M,79,60+
27648,Canada,1963,America,F,61,60+
27649,United States,1969,America,F,55,41-60
27650,Spain,1961,Europe,M,63,60+
27651,Germany,1959,Europe,M,65,60+
27652,Canada,1975,America,F,49,41-60
27653,Canada,1949,America,F,75,60+
27656,Denmark,1969,Europe,F,55,41-60
27657,Finland,1976,Europe,F,48,41-60
27658,Canada,1969,America,F,55,41-60
27661,Norway,2002,Europe,F,22,19-30
27662,Canada,1949,America,M,75,60+
27663,France,1947,Europe,F,77,60+
27665,Norway,1948,Europe,M,76,60+
27666,Canada,1958,America,F,66,60+
27667,United States,2001,America,F,23,19-30
27668,United States,1947,America,F,77,60+
27669,Israel,2003,Europe,F,21,19-30
27671,Sweden,1984,Europe,F,40,31-40
27672,United Kingdom,2004,Europe,F,20,19-30
27673,Belgium,1961,Europe,F,63,60+
27675,United States,1948,America,F,76,60+
27677,Spain,1948,Europe,F,76,60+
27678,United States,1948,America,F,76,60+
27679,Belgium,1968,Europe,F,56,41-60
27680,United Kingdom,1968,Europe,F,56,41-60
27683,Italy,1963,Europe,M,61,60+
27684,Belgium,1973,Europe,F,51,41-60
27686,Canada,1951,America,F,73,60+
27687,Germany,1976,Europe,F,48,41-60
27688,United States,1954,America,M,70,60+
27692,United States,1950,America,F,74,60+
27695,Denmark,1965,Europe,M,59,41-60
27696,Netherlands,2007,Europe,M,17,0-18
27698,Belgium,1962,Europe,F,62,60+
27699,Norway,1951,Europe,M,73,60+
27702,France,1999,Europe,M,25,19-30
27704,United States,1949,America,M,75,60+
27705,United States,1948,America,F,76,60+
27708,United States,2007,America,M,17,0-18
27711,Netherlands,2000,Europe,F,24,19-30
27713,Finland,1945,Europe,M,79,60+
27716,Germany,1967,Europe,F,57,41-60
27717,Finland,1971,Europe,F,53,41-60
27718,United Kingdom,1999,Europe,M,25,19-30
27722,United States,1961,America,F,63,60+
27725,Canada,1945,America,F,79,60+
27726,United Kingdom,1998,Europe,M,26,19-30
27731,Denmark,1964,Europe,F,60,41-60
27733,Switzerland,1969,Europe,F,55,41-60
27734,Switzerland,1948,Europe,M,76,60+
27735,Finland,1961,Europe,F,63,60+
27738,United States,2005,America,F,19,19-30
27740,Canada,1965,America,M,59,41-60
27742,Italy,1945,Europe,F,79,60+
27743,Canada,1969,America,F,55,41-60
27744,Italy,1947,Europe,M,77,60+
27747,Italy,1966,Europe,F,58,41-60
27748,United States,1945,America,F,79,60+
27749,France,2003,Europe,F,21,19-30
27750,Netherlands,1970,Europe,F,54,41-60
27751,Canada,1946,America,F,78,60+
27752,United States,1962,America,M,62,60+
27753,Canada,1945,America,M,79,60+
27754,Netherlands,2005,Europe,M,19,19-30
27755,Canada,1951,America,F,73,60+
27756,Canada,2008,America,M,16,0-18
27757,France,1968,Europe,M,56,41-60
27759,Sweden,1949,Europe,F,75,60+
27761,Germany,1998,Europe,F,26,19-30
27763,Israel,1945,Europe,F,79,60+
27766,Finland,1987,Europe,F,37,31-40
27767,United Kingdom,2004,Europe,M,20,19-30
27768,Finland,1969,Europe,F,55,41-60
27769,Norway,1998,Europe,M,26,19-30
27772,Canada,1966,America,F,58,41-60
27773,Canada,1950,America,F,74,60+
27776,Italy,1950,Europe,F,74,60+
27777,Israel,1998,Europe,F,26,19-30
27780,Italy,1963,Europe,M,61,60+
27781,United Kingdom,1983,Europe,F,41,41-60
27783,Finland,1963,Europe,M,61,60+
27784,Finland,1946,Europe,F,78,60+
27785,Canada,1992,America,F,32,31-40
27786,Finland,1945,Europe,M,79,60+
27788,Canada,1964,America,F,60,41-60
27791,Canada,1965,America,F,59,41-60
27795,Belgium,1960,Europe,F,64,60+
27796,United Kingdom,1967,Europe,M,57,41-60
27799,United States,1971,America,M,53,41-60
27801,Canada,1966,America,F,58,41-60
27803,Canada,1946,America,M,78,60+
27804,Canada,2002,America,F,22,19-30
27805,Norway,1964,Europe,F,60,41-60
27806,Netherlands,1961,Europe,F,63,60+
27807,United Kingdom,1949,Europe,F,75,60+
27808,Canada,1973,America,F,51,41-60
27809,Netherlands,1970,Europe,M,54,41-60
27812,Finland,1958,Europe,M,66,60+
27814,United Kingdom,1948,Europe,F,76,60+
27816,United Kingdom,1969,Europe,M,55,41-60
27817,United States,1976,America,M,48,41-60
27818,United States,1947,America,F,77,60+
27822,Canada,1947,America,F,77,60+
27823,Netherlands,1945,Europe,M,79,60+
27826,Spain,1946,Europe,M,78,60+
27827,Sweden,1960,Europe,M,64,60+
27829,Canada,1948,America,F,76,60+
27831,United States,1964,America,M,60,41-60
27832,Switzerland,1966,Europe,M,58,41-60
27833,Finland,1964,Europe,M,60,41-60
27834,United States,2000,America,F,24,19-30
27835,United Kingdom,1958,Europe,M,66,60+
27836,Spain,1970,Europe,F,54,41-60
27838,Norway,2003,Europe,M,21,19-30
27839,Germany,1963,Europe,F,61,60+
27840,United Kingdom,1971,Europe,F,53,41-60
27842,Spain,2000,Europe,F,24,19-30
27845,Finland,1972,Europe,F,52,41-60
27847,United Kingdom,1983,Europe,M,41,41-60
27848,Italy,2009,Europe,F,15,0-18
27849,Canada,1965,America,M,59,41-60
27851,Canada,1972,America,M,52,41-60
27852,Denmark,1958,Europe,M,66,60+
27853,Canada,1946,America,F,78,60+
27854,United Kingdom,1969,Europe,F,55,41-60
27855,France,1946,Europe,F,78,60+
27858,Canada,1998,America,M,26,19-30
27859,United States,1941,America,M,83,60+
27860,Germany,1975,Europe,F,49,41-60
27863,United States,1941,America,M,83,60+
27865,Finland,1960,Europe,F,64,60+
27866,Finland,2005,Europe,M,19,19-30
27868,France,1984,Europe,F,40,31-40
27871,Canada,2005,America,M,19,19-30
27872,Canada,1968,America,M,56,41-60
27874,United Kingdom,1946,Europe,M,78,60+
27876,Germany,1951,Europe,M,73,60+
27877,Italy,1973,Europe,M,51,41-60
27881,Denmark,1969,Europe,M,55,41-60
27882,United States,1999,America,F,25,19-30
27883,United States,1960,America,F,64,60+
27884,Israel,1945,Europe,F,79,60+
27887,Finland,1947,Europe,F,77,60+
27889,Belgium,1959,Europe,M,65,60+
27892,Switzerland,2004,Europe,F,20,19-30
27894,Sweden,1964,Europe,F,60,41-60
27895,United Kingdom,1951,Europe,F,73,60+
27896,Spain,1948,Europe,F,76,60+
27897,Sweden,1963,Europe,F,61,60+
27900,United States,1948,America,M,76,60+
27902,Belgium,1994,Europe,M,30,19-30
27903,Finland,1977,Europe,M,47,41-60
27904,Canada,1986,America,F,38,31-40
27906,Germany,1991,Europe,M,33,31-40
27907,Spain,1948,Europe,F,76,60+
27908,Finland,1984,Europe,F,40,31-40
27909,United States,1967,America,F,57,41-60
27911,Israel,1977,Europe,F,47,41-60
27914,Canada,1949,America,F,75,60+
27916,Italy,1970,Europe,F,54,41-60
27919,United States,2004,America,M,20,19-30
27921,Spain,1999,Europe,M,25,19-30
27922,United States,1961,America,F,63,60+
27923,United Kingdom,1964,Europe,M,60,41-60
27924,Canada,1947,America,F,77,60+
27926,Italy,2006,Europe,F,18,0-18
27928,United Kingdom,2001,Europe,F,23,19-30
27929,United Kingdom,1948,Europe,F,76,60+
27930,Canada,1945,America,F,79,60+
27932,United States,1973,America,M,51,41-60
27933,Canada,1968,America,F,56,41-60
27934,Canada,1980,America,F,44,41-60
27936,Finland,1974,Europe,F,50,41-60
27938,France,1973,Europe,F,51,41-60
27939,Denmark,1961,Europe,F,63,60+
27941,Canada,1966,America,F,58,41-60
27942,Denmark,1961,Europe,M,63,60+
27943,Canada,1974,America,F,50,41-60
27944,Canada,2001,America,F,23,19-30
27945,United Kingdom,1959,Europe,F,65,60+
27946,United Kingdom,1966,Europe,F,58,41-60
27947,United Kingdom,1948,Europe,F,76,60+
27949,Canada,1973,America,F,51,41-60
27950,Canada,1953,America,M,71,60+
27951,United Kingdom,2005,Europe,F,19,19-30
27952,Belgium,1946,Europe,F,78,60+
27953,United States,1961,America,M,63,60+
27954,Finland,1989,Europe,M,35,31-40
27956,United States,2003,America,F,21,19-30
27958,United States,1947,America,M,77,60+
27959,Belgium,1970,Europe,F,54,41-60
27960,Canada,1968,America,F,56,41-60
27961,United States,1970,America,M,54,41-60
27962,Belgium,1943,Europe,M,81,60+
27966,United Kingdom,1970,Europe,F,54,41-60
27969,France,1947,Europe,F,77,60+
27971,Italy,1999,Europe,M,25,19-30
27973,United Kingdom,2005,Europe,M,19,19-30
27975,United Kingdom,1993,Europe,F,31,31-40
27976,Italy,1948,Europe,F,76,60+
27977,France,1971,Europe,F,53,41-60
27979,Canada,1970,America,F,54,41-60
27982,Italy,1949,Europe,F,75,60+
27985,Finland,1961,Europe,F,63,60+
27986,Finland,1951,Europe,M,73,60+
27987,Finland,2003,Europe,M,21,19-30
27988,United Kingdom,1954,Europe,M,70,60+
27989,Denmark,1958,Europe,F,66,60+
27990,Canada,1946,America,F,78,60+
27991,United States,1964,America,F,60,41-60
27992,Finland,1951,Europe,M,73,60+
27993,United States,1960,America,M,64,60+
27994,United States,2007,America,F,17,0-18
27996,Belgium,1973,Europe,M,51,41-60
27997,United Kingdom,2004,Europe,F,20,19-30
27998,Finland,1958,Europe,F,66,60+
27999,Canada,1989,America,M,35,31-40
28002,Canada,1950,America,F,74,60+
28003,Netherlands,1950,Europe,M,74,60+
28004,United Kingdom,1958,Europe,M,66,60+
28005,United Kingdom,1972,Europe,F,52,41-60
28006,Finland,1973,Europe,F,51,41-60
28007,France,1974,Europe,F,50,41-60
28008,United States,1963,America,F,61,60+
28009,Italy,1959,Europe,M,65,60+
28010,United States,1945,America,F,79,60+
28011,Belgium,2005,Europe,M,19,19-30
28012,Canada,1963,America,F,61,60+
28013,Denmark,2002,Europe,M,22,19-30
28014,United Kingdom,1978,Europe,F,46,41-60
28015,Germany,1950,Europe,F,74,60+
28016,Canada,2005,America,F,19,19-30
28017,Canada,1948,America,M,76,60+
28021,United Kingdom,1970,Europe,F,54,41-60
28022,United States,2006,America,F,18,0-18
28025,Canada,2002,America,F,22,19-30
28027,Spain,1958,Europe,M,66,60+
28028,United Kingdom,1966,Europe,F,58,41-60
28029,Norway,1946,Europe,F,78,60+
28030,Finland,1967,Europe,M,57,41-60
28031,Canada,2004,America,F,20,19-30
28032,Canada,2003,America,F,21,19-30
28036,Denmark,1969,Europe,F,55,41-60
28038,Canada,1969,America,F,55,41-60
28039,United States,1949,America,F,75,60+
28040,France,1962,Europe,F,62,60+
28042,United Kingdom,1947,Europe,F,77,60+
28043,United Kingdom,1945,Europe,M,79,60+
28048,United Kingdom,2004,Europe,F,20,19-30
28050,Netherlands,1959,Europe,F,65,60+
28051,Canada,1958,America,F,66,60+
28052,Israel,2006,Europe,F,18,0-18
28054,Canada,1969,America,M,55,41-60
28055,United Kingdom,1993,Europe,F,31,31-40
28057,Finland,1972,Europe,F,52,41-60
28058,Finland,1951,Europe,M,73,60+
28059,Belgium,1971,Europe,F,53,41-60
28060,United Kingdom,1968,Europe,F,56,41-60
28061,Netherlands,1983,Europe,F,41,41-60
28062,Finland,1951,Europe,F,73,60+
28064,United Kingdom,1951,Europe,F,73,60+
28065,United States,1949,America,M,75,60+
28066,Spain,1987,Europe,M,37,31-40
28067,United Kingdom,1971,Europe,M,53,41-60
28070,Canada,1994,America,F,30,19-30
28075,Finland,1978,Europe,F,46,41-60
28077,Spain,1968,Europe,F,56,41-60
28078,United States,1945,America,F,79,60+
28080,Belgium,1972,Europe,M,52,41-60
28081,Finland,1959,Europe,F,65,60+
28084,Israel,1959,Europe,F,65,60+
28085,Canada,1966,America,M,58,41-60
28086,United States,1948,America,M,76,60+
28087,United Kingdom,1981,Europe,F,43,41-60
28089,United Kingdom,2001,Europe,M,23,19-30
28095,United Kingdom,1970,Europe,F,54,41-60
28097,United Kingdom,2005,Europe,F,19,19-30
28099,Canada,1971,America,F,53,41-60
28100,United States,1963,America,F,61,60+
28102,Netherlands,1993,Europe,F,31,31-40
28103,Italy,1964,Europe,M,60,41-60
28109,Canada,1990,America,M,34,31-40
28110,United States,1950,America,F,74,60+
28111,United Kingdom,1951,Europe,F,73,60+
28114,Canada,1961,America,M,63,60+
28115,Canada,1947,America,F,77,60+
28118,Spain,1988,Europe,F,36,31-40
28121,United States,1965,America,F,59,41-60
28122,Netherlands,1963,Europe,F,61,60+
28124,Netherlands,1961,Europe,M,63,60+
28127,United Kingdom,1966,Europe,F,58,41-60
28135,Italy,1968,Europe,F,56,41-60
28139,Finland,2006,Europe,F,18,0-18
28142,United Kingdom,1971,Europe,F,53,41-60
28144,Canada,1973,America,M,51,41-60
28145,Canada,2005,America,F,19,19-30
28150,United States,1989,America,M,35,31-40
28152,Canada,1967,America,F,57,41-60
28153,United Kingdom,2005,Europe,F,19,19-30
28154,Finland,1951,Europe,F,73,60+
28156,United States,1998,America,M,26,19-30
28157,Canada,2002,America,F,22,19-30
28158,Switzerland,1978,Europe,F,46,41-60
28159,Switzerland,1947,Europe,M,77,60+
28162,Denmark,1947,Europe,M,77,60+
28163,Finland,1972,Europe,M,52,41-60
28164,United States,2000,America,F,24,19-30
28165,United Kingdom,1959,Europe,F,65,60+
28166,Finland,2004,Europe,M,20,19-30
28167,United Kingdom,1951,Europe,F,73,60+
28168,Netherlands,1974,Europe,F,50,41-60
28171,Canada,1959,America,F,65,60+
28172,Finland,1972,Europe,F,52,41-60
28174,United States,1970,America,F,54,41-60
28175,United States,1948,America,M,76,60+
28176,Finland,1998,Europe,M,26,19-30
28177,France,1988,Europe,M,36,31-40
28178,Canada,1947,America,F,77,60+
28181,France,1948,Europe,M,76,60+
28182,Finland,1963,Europe,M,61,60+
28184,Finland,1991,Europe,M,33,31-40
28185,Germany,1949,Europe,F,75,60+
28191,Sweden,1966,Europe,F,58,41-60
28193,Canada,1965,America,F,59,41-60
28195,Canada,1957,America,F,67,60+
28196,Canada,1986,America,M,38,31-40
28197,Canada,1998,America,M,26,19-30
28204,United States,1947,America,F,77,60+
28206,France,2000,Europe,F,24,19-30
28207,Switzerland,1962,Europe,F,62,60+
28209,United Kingdom,1973,Europe,M,51,41-60
28210,United States,1959,America,F,65,60+
28211,United Kingdom,2007,Europe,F,17,0-18
28213,United States,1946,America,M,78,60+
28215,Finland,1955,Europe,F,69,60+
28217,Switzerland,1952,Europe,F,72,60+
28220,United Kingdom,1972,Europe,M,52,41-60
28221,Germany,2008,Europe,M,16,0-18
28222,Israel,2001,Europe,M,23,19-30
28223,United States,1974,America,F,50,41-60
28226,Finland,1947,Europe,F,77,60+
28227,Israel,1952,Europe,F,72,60+
28229,Canada,1963,America,M,61,60+
28230,France,1974,Europe,M,50,41-60
28231,Belgium,1949,Europe,F,75,60+
28232,Canada,1970,America,F,54,41-60
28233,Germany,1981,Europe,M,43,41-60
28234,United States,1968,America,F,56,41-60
28235,Germany,1974,Europe,F,50,41-60
28236,France,1980,Europe,F,44,41-60
28237,United States,1950,America,F,74,60+
28238,Canada,1946,America,F,78,60+
28239,Sweden,1972,Europe,M,52,41-60
28240,United States,1966,America,F,58,41-60
28245,Netherlands,1946,Europe,M,78,60+
28246,Denmark,1999,Europe,M,25,19-30
28247,Canada,1959,America,M,65,60+
28248,Canada,1944,America,M,80,60+
28249,Canada,1967,America,F,57,41-60
28250,United Kingdom,1947,Europe,F,77,60+
28251,United Kingdom,1965,Europe,M,59,41-60
28252,United States,1966,America,M,58,41-60
28253,United Kingdom,1991,Europe,F,33,31-40
28254,United Kingdom,1948,Europe,F,76,60+
28257,United States,1959,America,F,65,60+
28258,Germany,1972,Europe,M,52,41-60
28261,Finland,1950,Europe,F,74,60+
28264,United States,1985,America,F,39,31-40
28265,Norway,2002,Europe,F,22,19-30
28267,United States,1949,America,F,75,60+
28270,Switzerland,1974,Europe,F,50,41-60
28271,United Kingdom,1958,Europe,M,66,60+
28272,Norway,1967,Europe,F,57,41-60
28274,Canada,1947,America,M,77,60+
28275,United Kingdom,2001,Europe,F,23,19-30
28276,Spain,1982,Europe,F,42,41-60
28279,United States,1966,America,F,58,41-60
28282,Canada,1976,America,M,48,41-60
28283,Denmark,1947,Europe,M,77,60+
28284,Canada,1951,America,M,73,60+
28287,Denmark,1949,Europe,M,75,60+
28288,Germany,1948,Europe,M,76,60+
28290,Canada,2006,America,F,18,0-18
28294,Denmark,1948,Europe,F,76,60+
28297,United Kingdom,1998,Europe,F,26,19-30
28299,United Kingdom,1950,Europe,F,74,60+
28301,Canada,1963,America,F,61,60+
28303,United Kingdom,1988,Europe,F,36,31-40
28305,Finland,2005,Europe,M,19,19-30
28306,Canada,1960,America,M,64,60+
28307,Israel,2000,Europe,M,24,19-30
28308,Denmark,2001,Europe,F,23,19-30
28309,United Kingdom,1963,Europe,F,61,60+
28310,France,1966,Europe,F,58,41-60
28311,Norway,2002,Europe,F,22,19-30
28312,Canada,1948,America,M,76,60+
28313,Italy,1961,Europe,M,63,60+
28314,Israel,1975,Europe,M,49,41-60
28315,United Kingdom,1999,Europe,F,25,19-30
28319,United Kingdom,2007,Europe,F,17,0-18
28320,Canada,1947,America,F,77,60+
28321,United Kingdom,1991,Europe,M,33,31-40
28323,Sweden,1996,Europe,F,28,19-30
28324,Canada,1968,America,M,56,41-60
28327,Spain,1973,Europe,M,51,41-60
28328,United Kingdom,1946,Europe,M,78,60+
28332,United Kingdom,1966,Europe,M,58,41-60
28333,Italy,1946,Europe,F,78,60+
28334,Finland,1948,Europe,F,76,60+
28335,United States,1965,America,F,59,41-60
28336,Italy,2002,Europe,M,22,19-30
28337,Belgium,1983,Europe,F,41,41-60
28338,Israel,2001,Europe,F,23,19-30
28339,United Kingdom,1967,Europe,F,57,41-60
28340,Canada,2006,America,M,18,0-18
28341,Norway,1968,Europe,M,56,41-60
28342,Israel,1972,Europe,M,52,41-60
28343,United States,1948,America,F,76,60+
28347,Canada,2004,America,M,20,19-30
28349,United Kingdom,1961,Europe,F,63,60+
28351,United States,1986,America,M,38,31-40
28352,United States,1942,America,F,82,60+
28353,United Kingdom,2006,Europe,M,18,0-18
28355,Canada,2003,America,F,21,19-30
28357,Finland,1947,Europe,F,77,60+
28362,Germany,1972,Europe,M,52,41-60
28365,United States,1945,America,F,79,60+
28366,Italy,1961,Europe,F,63,60+
28367,Canada,1951,America,M,73,60+
28369,Israel,1970,Europe,F,54,41-60
28370,Israel,1974,Europe,M,50,41-60
28372,Germany,1967,Europe,M,57,41-60
28374,Canada,1963,America,F,61,60+
28375,United States,1996,America,F,28,19-30
28377,United Kingdom,1946,Europe,F,78,60+
28379,Canada,1950,America,M,74,60+
28380,Norway,1969,Europe,F,55,41-60
28381,United States,1945,America,F,79,60+
28382,Finland,1974,Europe,F,50,41-60
28383,Finland,1973,Europe,F,51,41-60
28384,Norway,1950,Europe,M,74,60+
28386,Finland,1970,Europe,F,54,41-60
28388,United States,1966,America,F,58,41-60
28390,Canada,1991,America,F,33,31-40
28392,Canada,1969,America,F,55,41-60
28395,Belgium,1999,Europe,F,25,19-30
28398,United Kingdom,1951,Europe,F,73,60+
28402,United Kingdom,1962,Europe,F,62,60+
28403,Denmark,1946,Europe,M,78,60+
28404,Belgium,1970,Europe,F,54,41-60
28405,Israel,1961,Europe,M,63,60+
28406,Italy,1945,Europe,F,79,60+
28409,Switzerland,2002,Europe,M,22,19-30
28410,United States,1960,America,F,64,60+
28411,United States,1986,America,F,38,31-40
28413,United Kingdom,1959,Europe,F,65,60+
28414,Spain,1942,Europe,M,82,60+
28416,United States,1963,America,M,61,60+
28419,United States,1945,America,F,79,60+
28420,United States,1974,America,F,50,41-60
28421,Belgium,1950,Europe,M,74,60+
28423,United States,1948,America,F,76,60+
28425,Finland,1976,Europe,F,48,41-60
