DW_OrderID,Sale Date,Quantity, Amount , Total_Discount ,DW_CustomerID
107246-29721,05/06/2023,1, $9.50 , $-   ,22976
107246-29722,26/04/2021,1, $9.50 , $-   ,10664
107246-29723,20/10/2023,1, $9.50 , $-   ,46427
107246-29724,30/08/2023,1, $9.50 , $-   ,31002
107246-29725,18/06/2021,2, $19.00 , $-   ,30762
107246-29726,28/02/2023,1, $9.50 , $-   ,36650
107246-29727,26/02/2023,1, $9.50 , $-   ,38951
107246-29728,11/05/2021,2, $19.00 , $-   ,16155
107246-29729,20/03/2021,1, $9.50 , $-   ,33107
107246-29730,02/09/2021,1, $9.50 , $-   ,28992
107246-29731,07/02/2021,1, $9.50 , $-   ,13793
107246-29732,09/10/2022,1, $9.50 , $-   ,19082
107246-29733,10/06/2021,2, $19.00 , $-   ,28491
107246-29734,12/02/2021,1, $9.50 , $-   ,19881
107246-29735,20/06/2023,1, $9.50 , $-   ,26639
107246-29736,08/10/2022,1, $9.50 , $-   ,45234
107246-29737,03/05/2023,1, $9.50 , $-   ,19261
107246-29738,18/07/2022,1, $9.50 , $-   ,40589
107246-29739,01/12/2021,1, $9.50 , $-   ,20331
107246-29740,29/01/2023,1, $9.50 , $-   ,41843
107246-29741,26/05/2023,1, $9.50 , $-   ,9001
107246-29742,24/06/2023,1, $9.50 , $-   ,42514
107246-29743,22/07/2023,1, $9.50 , $-   ,27627
107246-29744,16/01/2023,1, $8.55 , $0.95 ,658
107246-29745,21/11/2021,1, $9.50 , $-   ,32604
107246-29746,10/08/2023,1, $8.55 , $0.95 ,13078
107246-29747,07/06/2022,1, $9.50 , $-   ,340
107246-29748,06/08/2023,2, $19.00 , $-   ,20369
107246-29749,23/07/2021,1, $9.50 , $-   ,29822
107246-29750,22/06/2022,1, $9.50 , $-   ,45046
107246-29751,13/12/2023,1, $9.50 , $-   ,4126
107246-29752,06/10/2023,1, $9.50 , $-   ,37050
107246-29753,29/06/2022,1, $9.50 , $-   ,17427
107246-29754,06/03/2023,1, $8.99 , $-   ,615
107246-29755,04/02/2021,1, $21.50 , $-   ,38954
107246-29756,19/02/2023,1, $8.99 , $-   ,52312
107246-29757,24/06/2021,1, $8.99 , $-   ,52747
107246-29758,27/07/2022,1, $8.99 , $-   ,42703
107246-29759,10/07/2021,1, $8.99 , $-   ,37929
107246-29760,07/02/2023,1, $8.99 , $-   ,1971
107246-29761,16/04/2021,1, $8.99 , $-   ,24044
107246-29762,11/10/2022,1, $8.99 , $-   ,39078
107246-29763,02/11/2021,1, $12.50 , $-   ,42987
107246-29764,13/12/2022,1, $21.50 , $-   ,52238
107246-29765,27/09/2021,1, $12.50 , $-   ,13310
107246-29766,10/12/2022,1, $18.71 , $2.80 ,35788
107246-29767,16/02/2021,1, $8.99 , $-   ,19529
107246-29768,18/06/2022,1, $7.82 , $1.17 ,39770
107246-29769,02/07/2021,1, $8.99 , $-   ,551
107246-29770,01/02/2022,1, $21.50 , $-   ,21725
107246-29771,17/03/2021,1, $21.50 , $-   ,50671
107246-29772,03/10/2023,1, $21.50 , $-   ,18543
107246-29773,08/05/2023,1, $21.50 , $-   ,29592
107246-29774,27/04/2022,1, $12.50 , $-   ,38799
107246-29775,25/09/2022,1, $21.50 , $-   ,46648
107246-29776,25/07/2023,1, $8.99 , $-   ,19397
107246-29777,05/08/2023,1, $12.50 , $-   ,33390
107246-29778,09/03/2021,1, $8.99 , $-   ,49311
107246-29779,08/12/2023,1, $21.50 , $-   ,31391
107246-29780,22/08/2023,1, $8.99 , $-   ,23534
107246-29781,10/01/2021,1, $8.99 , $-   ,23385
107246-29782,20/02/2023,2, $17.98 , $-   ,25556
107246-29783,14/12/2022,1, $21.50 , $-   ,18407
107246-29784,27/11/2022,1, $21.50 , $-   ,35999
107246-29785,08/11/2023,1, $21.50 , $-   ,18321
107246-29786,05/04/2022,1, $8.99 , $-   ,24244
107246-29787,26/11/2021,1, $8.99 , $-   ,41324
107246-29788,18/12/2023,1, $8.99 , $-   ,27267
107246-29789,23/04/2022,1, $20.43 , $1.08 ,20823
107246-29790,19/07/2022,1, $12.50 , $-   ,29091
107246-29791,22/07/2021,1, $8.99 , $-   ,44007
107246-29792,27/06/2022,1, $8.99 , $-   ,25653
107246-29793,19/12/2023,1, $21.50 , $-   ,47367
107246-29794,21/09/2023,1, $8.99 , $-   ,52957
107246-29795,29/07/2023,1, $8.99 , $-   ,9500
107246-29796,18/01/2023,1, $8.99 , $-   ,47755
107246-29797,24/09/2022,1, $8.99 , $-   ,16740
107246-29798,15/09/2021,1, $21.50 , $-   ,19993
107246-29799,16/12/2023,1, $8.99 , $-   ,36752
107246-29800,23/08/2023,1, $21.50 , $-   ,44978
107246-29801,08/12/2022,1, $21.50 , $-   ,16493
107246-29802,15/12/2021,1, $8.99 , $-   ,1692
107246-29803,18/08/2021,1, $21.50 , $-   ,32903
107246-29804,05/07/2023,1, $21.50 , $-   ,51711
107246-29805,25/07/2023,1, $20.43 , $1.08 ,53359
107246-29806,21/07/2023,1, $8.99 , $-   ,32242
107246-29807,02/01/2023,1, $8.99 , $-   ,40097
107246-29808,07/11/2022,1, $8.99 , $-   ,17185
107246-29809,23/02/2023,1, $8.99 , $-   ,25841
107246-29810,08/12/2022,1, $8.99 , $-   ,4877
107246-29811,21/09/2022,1, $8.99 , $-   ,37701
107246-29812,18/12/2023,1, $12.50 , $-   ,42624
107246-29813,06/02/2023,1, $8.99 , $-   ,26399
107246-29814,26/01/2021,2, $43.00 , $-   ,49663
107246-29815,14/06/2022,1, $8.99 , $-   ,34125
107246-29816,18/08/2023,1, $8.99 , $-   ,2180
107246-29817,18/01/2021,1, $21.50 , $-   ,19873
107246-29818,20/10/2023,1, $8.99 , $-   ,23966
107246-29819,21/05/2022,1, $21.50 , $-   ,4365
107246-29820,27/09/2022,1, $12.50 , $-   ,44661
107246-29821,13/10/2022,1, $21.50 , $-   ,25931
107246-29822,06/08/2021,1, $21.50 , $-   ,43707
107246-29823,01/08/2023,1, $8.99 , $-   ,96
107246-29824,15/02/2022,1, $8.99 , $-   ,2919
107246-29825,22/11/2022,1, $21.50 , $-   ,45562
107246-29826,17/04/2022,1, $8.99 , $-   ,29338
107246-29827,20/06/2022,1, $21.50 , $-   ,10208
107246-29828,10/08/2021,1, $8.99 , $-   ,51326
107246-29829,03/01/2023,1, $8.99 , $-   ,5578
107246-29830,07/11/2021,1, $8.99 , $-   ,10808
107246-29831,05/08/2023,1, $11.99 , $-   ,332
107246-29832,28/10/2021,2, $23.98 , $-   ,34367
107246-29833,08/02/2022,1, $18.50 , $-   ,42440
107246-29834,01/02/2021,1, $11.99 , $-   ,52934
107246-29835,27/09/2023,1, $11.99 , $-   ,344
107246-29836,02/01/2021,1, $11.99 , $-   ,20526
107246-29837,26/02/2023,1, $11.99 , $-   ,15753
107246-29838,17/04/2022,1, $11.99 , $-   ,49366
107246-29839,24/02/2023,1, $11.99 , $-   ,275
107246-29840,09/11/2023,1, $11.99 , $-   ,25847
107246-29841,29/09/2023,1, $11.99 , $-   ,287
107246-29842,09/12/2023,1, $11.99 , $-   ,17886
107246-29843,02/01/2021,1, $11.99 , $-   ,45044
107246-29844,12/01/2022,1, $11.99 , $-   ,37547
107246-29845,30/11/2023,1, $11.99 , $-   ,34216
107246-29846,20/10/2022,1, $11.99 , $-   ,14041
107246-29847,04/04/2021,1, $11.99 , $-   ,37449
107246-29848,08/11/2022,1, $11.99 , $-   ,45410
107246-29849,07/06/2023,1, $11.99 , $-   ,37417
107246-29850,13/06/2022,1, $11.99 , $-   ,50652
107246-29851,25/03/2021,1, $11.99 , $-   ,3003
107246-29852,02/03/2022,1, $20.43 , $1.08 ,48024
107246-29853,31/08/2022,2, $15.98 , $-   ,25764
107246-29854,12/01/2022,3, $21.97 , $-   ,47941
107246-29855,06/06/2021,2, $11.98 , $-   ,51417
107246-29856,05/08/2021,3, $84.18 , $-   ,8855
107246-29857,05/01/2022,2, $17.98 , $-   ,19761
107246-29858,07/07/2022,2, $42.49 , $-   ,17052
107246-29859,17/02/2021,2, $45.98 , $-   ,17742
107246-29860,20/07/2022,3, $68.97 , $-   ,3011
107246-29861,09/01/2023,2, $31.98 , $-   ,4639
107246-29862,08/07/2022,3, $41.99 , $-   ,36297
107246-29863,04/01/2023,2, $31.00 , $-   ,1982
107246-29864,07/10/2021,2, $21.49 , $-   ,20750
107246-29865,30/03/2021,2, $17.98 , $-   ,49443
107246-29866,19/08/2022,2, $30.49 , $-   ,21112
107246-29867,08/05/2023,2, $41.93 , $1.08 ,28052
107246-29868,09/06/2022,2, $17.98 , $-   ,8246
107246-29869,10/11/2022,3, $54.99 , $-   ,19926
107246-29870,22/08/2023,3, $26.48 , $-   ,39312
107246-29871,01/10/2023,3, $27.48 , $-   ,14185
107246-29872,18/12/2023,3, $55.97 , $-   ,19122
107246-29873,25/02/2021,4, $63.96 , $-   ,45066
107246-29874,04/07/2023,4, $39.98 , $-   ,37066
107246-29921,06/04/2023,1, $14.44 , $2.55 ,50586
107247-29875,09/05/2023,1, $8.99 , $-   ,39248
107247-29876,03/07/2021,1, $7.99 , $-   ,30025
107247-29877,04/09/2021,1, $5.99 , $-   ,40827
107247-29878,21/12/2021,2, $11.98 , $-   ,40661
107247-29879,07/04/2022,1, $5.99 , $-   ,30631
107247-29880,24/05/2023,1, $6.99 , $-   ,37683
107247-29881,01/03/2022,1, $5.99 , $-   ,12315
107247-29882,09/01/2022,2, $17.98 , $-   ,22860
107247-29883,30/11/2023,1, $6.99 , $-   ,2424
107247-29884,11/03/2021,1, $5.99 , $-   ,18013
107247-29885,03/02/2022,1, $5.99 , $-   ,19288
107247-29886,27/07/2022,1, $7.99 , $-   ,12618
107247-29887,09/10/2023,1, $6.99 , $-   ,9788
107247-29888,14/07/2022,1, $6.99 , $-   ,36894
107247-29889,18/04/2022,1, $8.99 , $-   ,48565
107247-29890,08/01/2023,1, $5.99 , $-   ,50583
107247-29891,19/10/2022,1, $6.99 , $-   ,7497
107247-29892,02/03/2023,1, $5.99 , $-   ,247
107247-29893,05/01/2021,1, $5.99 , $-   ,43365
107247-29894,26/01/2021,1, $6.99 , $-   ,31971
107247-29895,10/03/2021,1, $6.99 , $-   ,14255
107247-29896,08/10/2021,1, $8.99 , $-   ,626
107247-29897,13/04/2022,1, $8.99 , $-   ,41327
107247-29898,27/05/2022,1, $13.46 , $-   ,11014
107247-29899,29/10/2021,1, $35.84 , $-   ,18841
107247-29900,05/05/2021,2, $26.92 , $-   ,43071
107247-29901,30/11/2021,1, $12.50 , $-   ,8742
107247-29902,14/03/2021,1, $8.99 , $-   ,24874
107247-29903,08/05/2023,1, $12.50 , $-   ,1505
107247-29904,22/05/2022,1, $12.50 , $-   ,42287
107247-29905,08/06/2021,1, $13.46 , $-   ,38533
107247-29906,17/05/2022,1, $13.46 , $-   ,9339
107247-29907,02/11/2022,1, $35.84 , $-   ,40673
107247-29908,31/07/2022,1, $13.46 , $-   ,28946
107247-29909,24/12/2022,1, $13.46 , $-   ,44074
107247-29910,08/04/2023,1, $12.50 , $-   ,20366
107247-29911,12/11/2023,1, $10.88 , $1.63 ,3473
107247-29912,18/01/2021,1, $12.50 , $-   ,2164
107247-29913,12/09/2022,1, $8.99 , $-   ,42794
107247-29914,01/12/2021,1, $13.46 , $-   ,32788
107247-29915,11/01/2023,1, $8.99 , $-   ,52808
107247-29916,06/08/2023,1, $12.50 , $-   ,29566
107247-29917,20/04/2023,1, $8.99 , $-   ,21572
107247-29918,23/01/2023,1, $16.99 , $-   ,13428
107247-29919,02/11/2023,1, $16.99 , $-   ,26810
107247-29920,27/07/2023,1, $16.99 , $-   ,21233
107247-29922,23/11/2021,1, $8.99 , $-   ,23981
107247-29923,08/05/2021,1, $8.99 , $-   ,6549
107247-29924,01/03/2022,1, $8.99 , $-   ,34490
107247-29925,25/12/2021,1, $8.99 , $-   ,34160
107247-29926,04/10/2022,1, $22.99 , $-   ,35513
107247-29927,08/01/2021,1, $7.82 , $1.17 ,38243
107247-29928,03/10/2021,1, $22.99 , $-   ,13685
107247-29929,15/01/2021,2, $17.98 , $-   ,14500
107247-29930,27/01/2022,1, $8.99 , $-   ,1504
107247-29931,19/06/2022,1, $8.99 , $-   ,9984
107247-29932,09/03/2022,1, $8.99 , $-   ,12934
107247-29933,27/10/2021,1, $8.99 , $-   ,30460
107247-29934,06/01/2022,1, $8.99 , $-   ,31874
107247-29935,31/01/2022,1, $8.99 , $-   ,38246
107247-29936,04/02/2023,1, $8.99 , $-   ,34543
107247-29937,31/12/2021,1, $8.99 , $-   ,46138
107247-29938,26/10/2023,1, $22.99 , $-   ,12426
107247-29939,11/12/2022,1, $8.99 , $-   ,1950
107247-29940,08/04/2021,1, $8.99 , $-   ,45049
107247-29941,02/04/2022,1, $8.99 , $-   ,15062
107247-29942,24/10/2021,1, $22.99 , $-   ,25312
107247-29943,04/08/2023,2, $41.98 , $-   ,32562
107247-29944,12/10/2023,1, $8.99 , $-   ,40993
107247-29945,04/03/2021,1, $8.99 , $-   ,46102
107247-29946,24/08/2022,1, $8.99 , $-   ,34651
107247-29947,01/08/2022,1, $8.99 , $-   ,16118
107247-29948,28/07/2021,1, $8.99 , $-   ,47483
107247-29949,20/03/2023,1, $8.99 , $-   ,8059
107247-29950,13/08/2021,1, $8.99 , $-   ,8633
107247-29951,03/05/2021,1, $7.82 , $1.17 ,7476
107247-29952,28/06/2023,1, $8.99 , $-   ,833
107247-29953,16/05/2021,1, $8.99 , $-   ,38557
107247-29954,03/10/2022,2, $45.98 , $-   ,953
107247-29955,21/09/2021,1, $8.99 , $-   ,18644
107247-29956,26/06/2021,1, $8.99 , $-   ,33922
107247-29957,13/08/2022,1, $8.99 , $-   ,38860
107247-29958,07/12/2022,1, $22.99 , $-   ,20562
107247-29959,17/04/2023,1, $8.99 , $-   ,5411
107247-29960,02/06/2021,1, $8.99 , $-   ,12617
107247-29961,01/12/2021,1, $8.99 , $-   ,21381
107247-29962,17/01/2022,1, $8.99 , $-   ,44456
107247-29963,12/10/2022,1, $8.99 , $-   ,49046
107247-29964,24/03/2021,2, $15.64 , $2.34 ,14852
107247-29965,14/11/2023,1, $8.99 , $-   ,38777
107247-29966,20/05/2023,1, $8.99 , $-   ,2487
107247-29967,16/05/2021,1, $8.99 , $-   ,47258
107247-29968,11/01/2021,2, $45.98 , $-   ,44873
107247-29969,17/06/2023,1, $8.99 , $-   ,27836
107247-29970,16/06/2021,1, $8.99 , $-   ,10439
107247-29971,15/05/2021,1, $8.99 , $-   ,19329
107247-29972,05/10/2023,1, $8.99 , $-   ,9886
107247-29973,07/10/2022,1, $32.99 , $-   ,35129
107247-29974,07/11/2021,1, $9.50 , $-   ,51665
107247-29975,21/04/2022,1, $9.50 , $-   ,26056
107247-29976,25/12/2023,1, $9.50 , $-   ,26204
107247-29977,17/09/2022,1, $9.50 , $-   ,3650
107247-29978,01/05/2023,1, $9.50 , $-   ,38829
107247-29979,08/11/2021,1, $9.50 , $-   ,2296
107247-29980,18/06/2021,2, $19.00 , $-   ,30871
107247-29981,16/07/2021,1, $9.50 , $-   ,47071
107247-29982,09/02/2023,1, $9.50 , $-   ,10040
107247-29983,07/07/2021,1, $9.50 , $-   ,29462
107247-29984,22/09/2021,1, $9.50 , $-   ,8715
107247-29985,23/04/2021,1, $9.50 , $-   ,473
107247-29986,15/12/2023,2, $19.00 , $-   ,18382
107247-29987,26/03/2021,1, $9.50 , $-   ,1451
107247-29988,28/11/2023,1, $9.50 , $-   ,35169
107247-29989,07/12/2022,1, $9.50 , $-   ,13891
107247-29990,17/10/2021,1, $9.50 , $-   ,207
107247-29991,08/01/2023,1, $9.50 , $-   ,18363
107247-29992,03/02/2023,1, $9.50 , $-   ,46820
107247-29993,07/12/2022,1, $9.50 , $-   ,7868
107247-29994,10/03/2023,1, $9.50 , $-   ,49993
107247-29995,03/11/2021,1, $9.50 , $-   ,28448
107247-29996,09/11/2023,1, $9.50 , $-   ,52455
107247-29997,31/01/2023,1, $9.50 , $-   ,31672
107247-29998,15/04/2022,1, $8.55 , $0.95 ,15589
107247-29999,18/04/2022,1, $9.50 , $-   ,9869
107247-30000,22/06/2021,1, $9.50 , $-   ,51379
107247-30001,19/08/2023,2, $19.00 , $-   ,27767
107247-30002,09/11/2021,1, $9.50 , $-   ,47890
107247-30003,20/09/2022,1, $9.50 , $-   ,45020
107247-30004,19/01/2022,1, $9.50 , $-   ,19923
107247-30005,14/06/2022,1, $9.50 , $-   ,47740
107247-30006,11/05/2021,1, $9.50 , $-   ,35531
107247-30007,26/08/2023,1, $9.50 , $-   ,2561
107247-30008,09/03/2021,1, $9.50 , $-   ,35139
107247-30009,31/12/2022,1, $9.50 , $-   ,6761
107247-30010,15/05/2023,1, $9.50 , $-   ,245
107247-30011,22/03/2023,2, $19.00 , $-   ,34869
107247-30012,10/03/2022,2, $17.10 , $1.90 ,34456
107247-30013,18/03/2023,1, $9.50 , $-   ,12512
107247-30014,13/05/2021,1, $21.50 , $-   ,52997
107247-30015,31/08/2021,1, $8.99 , $-   ,29664
107247-30016,05/04/2022,1, $8.99 , $-   ,40135
107247-30017,29/01/2022,1, $8.99 , $-   ,1859
107247-30018,14/10/2021,1, $21.50 , $-   ,47695
107247-30019,10/02/2021,1, $21.50 , $-   ,49811
107247-30020,25/06/2021,2, $43.00 , $-   ,53212
107247-30021,03/01/2022,1, $21.50 , $-   ,47678
107247-30022,04/08/2021,1, $8.99 , $-   ,10250
107247-30023,01/02/2021,1, $8.99 , $-   ,44805
107247-30025,27/12/2022,1, $8.99 , $-   ,345
107247-30026,03/02/2022,2, $17.98 , $-   ,29444
107247-30027,31/03/2021,1, $8.99 , $-   ,4035
107247-30028,17/05/2023,1, $8.99 , $-   ,10989
107247-30029,27/03/2021,1, $12.50 , $-   ,47642
107247-30030,12/07/2023,1, $21.50 , $-   ,45792
107247-30031,30/11/2022,2, $17.98 , $-   ,44581
107247-30032,14/12/2023,1, $23.99 , $-   ,42523
107247-30033,19/04/2022,1, $21.50 , $-   ,26703
107247-30034,14/07/2023,1, $8.99 , $-   ,35214
107247-30035,24/08/2023,1, $8.99 , $-   ,40396
107247-30036,25/06/2022,1, $21.50 , $-   ,12187
107247-30037,06/10/2023,1, $21.50 , $-   ,28853
107247-30038,12/12/2023,1, $8.99 , $-   ,31212
107247-30039,28/12/2021,1, $20.43 , $1.08 ,11428
107247-30040,08/12/2022,1, $21.50 , $-   ,10792
107247-30041,15/06/2023,1, $8.99 , $-   ,6422
107247-30042,04/05/2022,1, $8.99 , $-   ,46364
107247-30044,17/12/2023,1, $8.99 , $-   ,13206
107247-30045,02/01/2022,1, $8.99 , $-   ,22748
107247-30046,04/01/2023,1, $8.99 , $-   ,16119
107247-30047,26/03/2023,1, $8.99 , $-   ,32698
107247-30048,07/04/2021,1, $12.50 , $-   ,8658
107247-30049,24/09/2023,1, $21.50 , $-   ,38807
107247-30050,13/02/2021,1, $21.50 , $-   ,14478
107247-30051,04/11/2023,1, $8.99 , $-   ,48108
107247-30052,28/07/2022,1, $21.50 , $-   ,24183
107247-30053,14/11/2021,1, $21.50 , $-   ,10714
107247-30054,17/06/2021,1, $21.50 , $-   ,48296
107247-30055,16/01/2023,1, $7.82 , $1.17 ,47644
107247-30056,31/07/2022,1, $8.99 , $-   ,24895
107247-30057,21/01/2021,2, $43.00 , $-   ,6260
107247-30058,02/07/2023,2, $17.98 , $-   ,20714
107247-30059,27/05/2022,1, $8.99 , $-   ,19660
107247-30060,25/07/2021,1, $8.99 , $-   ,10014
107247-30061,20/03/2022,1, $8.99 , $-   ,45226
107247-30062,24/12/2021,1, $8.99 , $-   ,38838
107247-30063,15/05/2022,1, $8.99 , $-   ,28308
107247-30064,18/12/2022,1, $8.99 , $-   ,32367
107247-30065,16/05/2021,1, $8.99 , $-   ,2023
107247-30066,16/04/2022,1, $12.50 , $-   ,37669
107247-30067,27/01/2022,1, $8.99 , $-   ,45248
107247-30068,16/09/2021,1, $20.43 , $1.08 ,38250
107247-30069,02/01/2023,1, $8.99 , $-   ,28971
107247-30070,02/08/2023,1, $12.50 , $-   ,22862
107247-30072,18/06/2023,1, $21.50 , $-   ,12475
107247-30073,25/01/2022,1, $8.99 , $-   ,28261
107247-30074,11/02/2022,1, $21.50 , $-   ,20617
107247-30075,01/10/2021,1, $21.50 , $-   ,36308
107247-30076,01/01/2023,1, $21.50 , $-   ,29648
107247-30077,05/09/2023,1, $12.50 , $-   ,10279
107247-30078,05/03/2021,1, $21.50 , $-   ,43918
107247-30079,14/04/2022,1, $21.50 , $-   ,41462
107247-30080,13/06/2022,1, $8.99 , $-   ,21924
107247-30081,17/03/2023,2, $17.98 , $-   ,43691
107247-30082,09/01/2023,1, $8.99 , $-   ,25376
107247-30083,21/01/2023,1, $8.99 , $-   ,13653
107247-30084,30/05/2022,2, $40.85 , $2.15 ,27116
107247-30085,22/08/2023,1, $21.50 , $-   ,18018
107247-30086,19/06/2023,1, $8.99 , $-   ,5489
107247-30087,21/06/2023,1, $21.50 , $-   ,16929
107247-30088,03/10/2021,2, $43.00 , $-   ,43307
107247-30089,20/11/2023,1, $8.99 , $-   ,15133
107247-30090,18/08/2023,1, $21.50 , $-   ,51702
107247-30091,20/06/2022,1, $21.50 , $-   ,51786
107247-30092,28/06/2023,1, $8.99 , $-   ,27112
107247-30093,17/03/2023,1, $8.99 , $-   ,8102
107247-30094,07/04/2022,1, $8.99 , $-   ,52013
107247-30095,15/08/2023,1, $21.50 , $-   ,16572
107247-30096,01/02/2023,1, $8.99 , $-   ,18761
107247-30097,30/08/2021,1, $21.50 , $-   ,696
107247-30098,27/10/2023,1, $11.99 , $-   ,44829
107247-30099,01/04/2021,1, $11.99 , $-   ,35249
107247-30100,11/03/2023,2, $23.98 , $-   ,49460
107247-30101,30/09/2022,1, $11.99 , $-   ,17132
107247-30102,22/10/2022,1, $11.99 , $-   ,27261
107247-30103,14/10/2023,1, $11.99 , $-   ,2087
107247-30104,21/05/2023,1, $11.99 , $-   ,16701
107247-30105,05/07/2022,1, $11.99 , $-   ,44675
107247-30106,06/01/2022,1, $11.99 , $-   ,11869
107247-30107,03/04/2021,1, $11.99 , $-   ,44963
107247-30108,03/06/2021,1, $11.99 , $-   ,37267
107247-30109,01/07/2022,1, $11.99 , $-   ,42945
107247-30110,10/03/2023,1, $11.99 , $-   ,51513
107247-30111,15/12/2022,2, $23.98 , $-   ,10181
107247-30112,16/01/2022,1, $11.99 , $-   ,17740
107247-30113,20/11/2022,2, $14.98 , $-   ,27934
107247-30114,27/03/2021,2, $15.98 , $-   ,9540
107247-30115,10/05/2021,2, $16.98 , $-   ,25030
107247-30116,24/01/2021,2, $26.92 , $-   ,38941
107247-30117,15/10/2021,2, $22.45 , $-   ,42440
107247-30118,10/07/2021,2, $21.49 , $-   ,23511
107247-30119,26/11/2023,3, $54.97 , $-   ,18038
107247-30120,31/05/2021,2, $17.98 , $-   ,52358
107247-30121,09/03/2023,2, $31.98 , $-   ,1904
107247-30122,25/11/2023,2, $19.00 , $-   ,25797
107247-30123,23/09/2021,2, $31.00 , $-   ,24304
107247-30124,29/11/2022,2, $32.93 , $1.08 ,26225
107247-30125,20/09/2022,3, $51.99 , $-   ,44143
107247-30126,14/04/2022,2, $32.98 , $-   ,40637
107247-30127,30/01/2021,2, $17.98 , $-   ,41239
107247-30128,01/01/2021,4, $86.00 , $-   ,39761
107247-30129,05/03/2021,2, $29.42 , $1.08 ,23163
107247-30130,01/08/2021,3, $26.97 , $-   ,45518
107247-30131,20/02/2022,2, $30.49 , $-   ,42427
107247-30132,25/05/2022,4, $44.96 , $-   ,41721
107247-30133,07/10/2021,4, $39.47 , $-   ,36276
107247-30134,18/10/2021,2, $12.98 , $-   ,52034
107247-30135,30/06/2021,3, $27.48 , $-   ,16827
107247-30136,28/07/2022,4, $60.98 , $-   ,34704
107247-30137,26/10/2021,4, $35.96 , $-   ,16740
107247-30138,25/05/2022,3, $36.48 , $-   ,31490
107247-30139,17/12/2023,6, $70.45 , $-   ,40297
107247-30140,06/11/2021,3, $56.48 , $-   ,46438
107247-30481,20/08/2023,1, $14.44 , $2.55 ,19125
107248-30141,27/06/2022,1, $5.99 , $-   ,44739
107248-30142,20/03/2021,1, $6.99 , $-   ,26131
107248-30143,03/07/2021,1, $8.99 , $-   ,38633
107248-30144,10/01/2021,1, $6.99 , $-   ,40899
107248-30145,28/06/2022,1, $5.99 , $-   ,25492
107248-30146,07/08/2023,1, $6.99 , $-   ,20658
107248-30147,28/05/2021,2, $11.98 , $-   ,50641
107248-30148,23/06/2023,2, $13.98 , $-   ,40975
107248-30149,24/10/2021,1, $5.99 , $-   ,42782
107248-30150,20/03/2022,1, $6.99 , $-   ,29391
107248-30151,01/12/2022,1, $5.99 , $-   ,7014
107248-30152,23/07/2022,1, $8.99 , $-   ,16404
107248-30153,23/11/2023,2, $17.98 , $-   ,40243
107248-30154,02/12/2022,1, $8.99 , $-   ,22617
107248-30155,14/02/2023,1, $6.99 , $-   ,41695
107248-30156,28/07/2021,1, $8.99 , $-   ,24066
107248-30157,05/01/2021,1, $5.99 , $-   ,32193
107248-30158,05/05/2022,1, $6.99 , $-   ,34786
107248-30159,16/10/2023,1, $5.99 , $-   ,22587
107248-30160,01/04/2022,1, $7.99 , $-   ,48548
107248-30161,08/01/2021,2, $13.98 , $-   ,34944
107248-30162,14/03/2022,1, $5.99 , $-   ,2219
107248-30163,07/04/2022,1, $5.99 , $-   ,3086
107248-30164,24/03/2023,1, $8.99 , $-   ,13705
107248-30165,16/07/2021,1, $5.99 , $-   ,17764
107248-30166,23/04/2021,1, $5.99 , $-   ,20918
107248-30167,03/11/2021,1, $5.99 , $-   ,50557
107248-30168,29/05/2023,1, $6.99 , $-   ,6502
107248-30169,20/11/2023,1, $5.99 , $-   ,16342
107248-30170,26/06/2021,1, $5.21 , $0.78 ,27060
107248-30171,14/06/2023,1, $5.99 , $-   ,7975
107248-30172,22/09/2023,1, $5.99 , $-   ,26707
107248-30173,09/08/2022,1, $6.99 , $-   ,38633
107248-30174,18/03/2022,1, $5.99 , $-   ,14521
